schoolid,schoolname,Cohort,LT_Emp,Bar_FTLT,Bar_FTST,Bar_PTLT,Bar_PTST,Bar_Emp,JDA_FTLT,JDA_FTST,JDA_PTLT,JDA_PTST,JDA_Emp,Prof_FTLT,Prof_FTST,Prof_PTLT,Prof_PTST,Prof_Emp,Nprof_FTLT,Nprof_FTST,Nprof_PTLT,Nprof_PTST,Nprof_Emp,Undet_FTLT,Undet_FTST,Undet_PTLT,Undet_PTST,Undet_Emp,GradSch_FT,GradSch,Emp_Def,Unemp_NS,Unemp_Seek,Emp_Stat_Unk,Total_Grads,FundBar_FTLT,FundBar_FTST,FundBar_PTLT,FundBar_PTST,FundBar_Emp,LawFund_LT,LawFund_ST,FundJDA_FTLT,FundJDA_FTST,FundJDA_PTLT,FundJDA_PTST,FundJDA_Emp,FundProf_FTLT,FundProf_FTST,FundProf_PTLT,FundProf_PTST,FundProf_Emp,FundNprof_FTLT,FundNprof_FTST,FundNprof_PTLT,FundNprof_PTST,FundNprof_Emp,Funded_FTLT,Funded_FTST,Funded_PTLT,Funded_PTST,Funded_Emp,Solo_FTLT,Solo_FTST,Solo_PTLT,Solo_PTST,Solo_Emp,Solo_LT,Solo_ST,Sz_1_10_FTLT,Sz_1_10_FTST,Sz_1_10_PTLT,Sz_1_10_PTST,Sz_1_10_Emp,Sz_2_10_LT,Sz_2_10_ST,Sz_11_25_FTLT,Sz_11_25_FTST,Sz_11_25_PTLT,Sz_11_25_PTST,Sz_11_25_Emp,Sz_11_25_LT,Sz_11_25_ST,Sz_26_50_FTLT,Sz_26_50_FTST,Sz_26_50_PTLT,Sz_26_50_PTST,Sz_26_50_Emp,Sz_26_50_LT,Sz_26_50_ST,Sz_51_100_FTLT,Sz_51_100_FTST,Sz_51_100_PTLT,Sz_51_100_PTST,Sz_51_100_Emp,Sz_51_100_LT,Sz_51_100_ST,Sz_101_250_FTLT,Sz_101_250_FTST,Sz_101_250_PTLT,Sz_101_250_PTST,Sz_101_250_Emp,Sz_101_250_LT,Sz_101_250_ST,Sz_251_500_FTLT,Sz_251_500_FTST,Sz_251_500_PTLT,Sz_251_500_PTST,Sz_251_500_Emp,Sz_251_500_LT,Sz_251_500_ST,Sz_501up_FTLT,Sz_501up_FTST,Sz_501up_PTLT,Sz_501up_PTST,Sz_501up_Emp,Sz_501up_LT,Sz_501up_ST,Sz_Unk_FTLT,Sz_Unk_FTST,Sz_Unk_PTLT,Sz_Unk_PTST,Sz_Unk_Emp,Sz_Unk_LT,Sz_Unk_ST,BsInd_FTLT,BsInd_FTST,BsInd_PTLT,BsInd_PTST,BsInd_Emp,BsInd_LT,BsInd_ST,Gov_FTLT,Gov_FTST,Gov_PTLT,Gov_PTST,Gov_Emp,Gov_LT,Gov_St,Pub_FTLT,Pub_FTST,Pub_PTLT,Pub_PTST,Pub_Emp,Pub_LT,Pub_ST,FedClk_FTLT,FedClk_FTST,FedClk_PTLT,FedClk_PTST,FedClk_Emp,FedClk_LT,FedClk_ST,LocClk_FTLT,LocClk_FTST,LocClk_PTLT,LocClk_PTST,LocClk_Emp,LocClk_LT,LocClk_ST,IntlClk,IntlClk_FTLT,IntlClk_FTST,IntlClk_PTLT,IntlClk_PTST,TribalClk,TribalClk_FTLT,TribalClk_FTST,TribalClk_PTLT,TribalClk_PTST,OthClk_FTLT,OthClk_FTST,OthClk_PTLT,OthClk_PTST,OthClk_Emp,Acad_FTLT,Acad_FTST,Acad_PTLT,Acad_PTST,Acad_Emp,Acad_LT,Acad_ST,Unk_FTLT,Unk_FTST,Unk_PTLT,Unk_PTST,Unk_Emp,Total_FTLT,Total_FTST,Total_PTLT,Total_PTST,Total_Emp_Type,Total_LT,Total_ST,State_Emp1,State_Emp1_Num,State_Emp2,State_Emp2_Num,State_Emp3,State_Emp3_Num,Foreign_Emp_Num
00120529,Golden Gate University,2015,,58,4,8,6,76,7,3,1,0,11,9,1,2,0,12,0,0,2,1,3,0,0,0,0,0,3,,9,7,29,2,158,0,0,0,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,4,1,8,,,32,0,3,4,39,,,3,0,1,0,4,,,1,1,0,0,2,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,14,4,4,1,23,,,12,2,1,3,18,,,6,1,0,4,11,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,74,8,13,13,108,,,CA,94,NV,3,WA,2,0
00120529,Golden Gate University,2016,,30,4,1,2,37,15,3,1,4,23,7,2,2,2,13,1,1,1,1,4,0,0,0,0,0,2,,2,2,23,0,112,0,0,0,2,2,,,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,4,6,0,1,0,0,1,,,5,0,1,1,7,,,3,0,0,0,3,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,16,3,0,5,24,,,13,3,3,2,21,,,6,0,1,2,9,,,9,2,0,3,14,,,0,0,0,0,0,,,0,1,0,0,1,,,,,,,,,,,,,0,0,0,0,0,2,1,0,0,3,,,0,0,0,0,0,54,11,5,13,83,,,CA,77,DC,2,NY,1,0
00120529,Golden Gate University,2017,,33,4,0,0,37,11,1,0,4,16,2,0,0,0,2,1,0,1,0,2,0,0,0,0,0,4,,4,1,15,0,87,0,0,0,0,0,,,1,1,0,4,6,0,0,0,0,0,0,0,0,0,0,1,1,0,4,6,1,0,0,0,1,,,15,0,0,3,18,,,3,0,0,0,3,,,2,0,0,0,2,,,1,1,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,11,1,1,1,14,,,10,1,0,0,11,,,1,1,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,2,0,4,7,,,0,0,0,0,0,48,6,1,8,63,,,CA,54,MD,1,NE,1,1
00120529,Golden Gate University,2018,,27,3,0,0,30,11,1,2,4,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,,1,6,15,0,83,1,0,0,1,2,,,1,2,0,4,7,0,0,0,0,0,0,0,0,0,0,2,2,0,5,9,2,0,0,0,2,,,14,0,1,0,15,,,3,1,0,2,6,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,4,1,1,0,6,,,8,3,0,3,14,,,2,0,0,3,5,,,1,0,0,0,1,,,2,0,0,1,3,,,,,,,,,,,,,0,0,0,0,0,2,1,0,0,3,,,0,0,0,0,0,41,6,2,9,58,,,CA,47,AZ,1,KS,1,1
00121601,University of La Verne,2015,,15,0,3,0,18,5,0,0,0,5,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,,1,3,8,0,39,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,13,0,2,0,15,,,2,0,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,3,0,2,0,5,,,3,0,0,0,3,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,21,0,5,0,26,,,CA,26,CA,2,DC,2,0
00121601,University of La Verne,2016,,7,0,0,0,7,9,1,0,3,13,5,0,1,0,6,0,1,0,0,1,0,0,0,0,0,2,,1,3,12,6,51,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,11,0,0,3,14,,,1,1,0,0,2,,,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,5,1,0,0,6,,,0,0,0,0,0,,,0,0,1,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,21,2,1,3,27,,,CA,26,ID,1,GA,1,0
00121601,University of La Verne,2017,,12,0,2,0,14,2,1,0,0,3,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,3,,0,0,13,2,38,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,1,1,0,12,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,,,1,0,1,0,2,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,16,1,2,0,20,,,CA,17,UT,1,DC,1,0
00121601,University of La Verne,2018,,13,0,0,0,13,12,1,1,1,15,4,0,0,0,4,1,0,1,2,4,0,0,0,0,0,3,,0,2,14,3,58,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,15,1,1,1,18,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,6,0,1,2,9,,,7,0,0,0,7,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,30,1,2,3,36,,,CA,35,FL,1,,0,0
00129500,Southwestern Law School,2015,,115,6,5,5,131,35,2,5,4,46,21,0,1,1,23,2,0,0,0,2,0,0,0,0,0,4,,2,4,95,4,311,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,7,,,68,1,5,7,81,,,12,1,0,0,13,,,4,0,1,0,5,,,7,0,0,0,7,,,1,2,0,0,3,,,3,0,0,0,3,,,3,0,0,0,3,,,4,0,2,0,6,,,47,3,3,1,54,,,5,0,0,0,5,,,7,0,0,0,7,,,1,0,0,0,1,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,3,0,0,2,5,,,0,0,0,0,0,173,8,11,10,202,,,CA,196,MO,1,VA,1,1
00129500,Southwestern Law School,2016,,125,1,4,1,131,49,2,9,4,64,10,1,6,3,20,1,0,1,0,2,0,0,0,0,0,0,,0,4,91,7,321,2,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,,,82,1,5,4,92,,,16,0,2,0,18,,,11,0,1,0,12,,,11,0,0,0,11,,,0,0,0,0,0,,,0,0,0,0,0,,,5,0,0,0,5,,,1,0,1,0,2,,,36,3,7,2,48,,,13,0,1,1,15,,,7,0,1,1,9,,,0,0,0,0,0,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,2,0,2,0,4,,,0,0,0,0,0,187,4,20,8,219,,,CA,193,FL,2,NV,2,3
00129500,Southwestern Law School,2017,,124,2,2,1,129,43,4,8,1,56,18,1,12,2,33,0,0,3,1,4,0,0,0,0,0,5,,2,8,35,8,285,0,0,0,1,1,,,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,6,,,79,3,5,1,88,,,11,0,0,0,11,,,9,0,0,0,9,,,6,0,0,0,6,,,3,0,0,0,3,,,1,0,0,0,1,,,9,0,0,0,9,,,0,0,0,0,0,,,38,3,16,4,61,,,13,0,3,2,18,,,6,1,0,3,10,,,2,0,0,0,2,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,0,1,0,3,,,0,0,0,0,0,185,7,25,10,227,,,CA,208,GA,2,NV,2,0
00129500,Southwestern Law School,2018,,128,2,1,1,132,39,1,6,2,48,16,1,2,1,20,2,0,1,0,3,0,0,0,0,0,3,,3,8,39,2,266,1,2,0,0,3,,,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,1,6,0,1,8,4,0,0,0,4,,,74,0,2,1,77,,,11,0,0,0,11,,,10,0,0,0,10,,,4,0,0,1,5,,,1,0,0,0,1,,,2,0,0,0,2,,,5,0,0,0,5,,,0,0,0,0,0,,,39,2,3,2,46,,,12,3,0,0,15,,,17,5,2,1,25,,,1,0,0,0,1,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,4,0,3,0,7,,,0,0,0,0,0,186,10,10,5,211,,,CA,183,DC,2,TX,2,1
00130503,Stanford University,2015,,166,0,1,0,167,8,0,0,0,8,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,2,195,6,2,0,0,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,0,0,0,0,0,,,1,0,1,0,2,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,,,9,0,0,0,9,,,7,0,0,0,7,,,85,0,0,0,85,,,0,0,0,0,0,,,13,0,0,0,13,,,5,0,0,0,5,,,11,2,0,0,13,,,51,0,0,0,51,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,187,2,1,0,190,,,CA,84,NY,34,DC,18,1
00130503,Stanford University,2016,,164,0,0,0,164,4,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,,0,1,1,2,183,4,0,0,0,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,5,0,0,0,5,,,11,0,0,0,11,,,76,0,0,0,76,,,1,0,0,0,1,,,9,0,0,0,9,,,10,0,0,0,10,,,12,0,0,0,12,,,45,0,0,0,45,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,176,0,0,0,176,,,CA,76,DC,25,NY,24,3
00130503,Stanford University,2017,,163,0,0,0,163,15,0,0,0,15,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,,0,3,3,0,197,4,1,0,0,5,,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,4,0,0,0,4,,,6,0,0,0,6,,,86,0,0,0,86,,,0,0,0,0,0,,,16,0,0,1,17,,,6,0,0,0,6,,,8,3,0,0,11,,,52,0,0,0,52,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,183,3,0,1,187,,,CA,74,NY,30,DC,18,2
00130503,Stanford University,2018,,164,1,0,0,165,10,2,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,0,0,1,0,193,6,2,0,0,8,,,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7,2,0,1,10,0,0,0,0,0,,,1,0,0,0,1,,,2,0,0,0,2,,,2,0,0,0,2,,,0,0,0,0,0,,,2,0,0,0,2,,,3,0,0,0,3,,,90,0,0,0,90,,,0,0,0,0,0,,,9,1,0,0,10,,,7,2,0,0,9,,,8,1,0,0,9,,,55,1,0,0,56,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,2,,,0,0,0,0,0,182,5,0,1,188,,,CA,90,NY,25,DC,17,4
00131273,University of California-Berkeley,2015,,237,1,1,0,239,5,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,,5,2,9,0,278,11,2,0,0,13,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,14,1,0,0,0,1,,,14,0,1,0,15,,,13,0,0,0,13,,,1,0,0,0,1,,,2,0,0,0,2,,,6,0,0,0,6,,,22,0,0,0,22,,,98,0,0,0,98,,,0,0,0,0,0,,,6,0,0,0,6,,,29,0,0,0,29,,,24,2,0,0,26,,,31,0,0,0,31,,,6,0,0,0,6,,,,,,,,,,,,,0,0,0,0,0,1,2,0,0,3,,,0,0,0,0,0,254,4,1,0,259,,,CA,159,NY,32,DC,16,2
00131273,University of California-Berkeley,2016,,278,1,0,0,279,11,0,0,0,11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,,1,2,6,1,330,21,1,0,0,22,,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,1,0,0,24,1,0,0,0,1,,,12,0,0,0,12,,,1,0,0,0,1,,,4,0,0,0,4,,,7,0,0,0,7,,,9,0,0,0,9,,,17,0,0,0,17,,,138,0,0,0,138,,,0,0,0,0,0,,,9,0,0,0,9,,,28,1,0,0,29,,,37,1,0,0,38,,,39,0,0,0,39,,,11,0,0,0,11,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,314,2,0,0,316,,,CA,203,NY,32,DC,17,1
00131273,University of California-Berkeley,2017,,269,4,1,0,274,6,2,0,0,8,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,3,3,305,14,0,0,0,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,,,10,1,0,0,11,,,3,0,0,0,3,,,3,0,0,0,3,,,4,0,0,0,4,,,8,0,0,0,8,,,19,0,0,0,19,,,148,0,0,0,148,,,0,0,0,0,0,,,7,0,1,0,8,,,24,4,0,0,28,,,24,1,0,1,26,,,30,0,0,0,30,,,7,0,0,0,7,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,3,,,0,0,0,0,0,290,6,1,1,298,,,CA,190,NY,37,DC,12,4
00131273,University of California-Berkeley,2018,,276,2,0,0,278,4,0,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,,0,1,4,0,309,16,0,0,0,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,1,0,0,0,1,,,6,0,0,1,7,,,0,0,0,0,0,,,4,0,0,0,4,,,2,0,0,0,2,,,11,0,0,0,11,,,17,0,0,0,17,,,137,0,0,0,137,,,0,0,0,0,0,,,3,0,0,1,4,,,20,2,0,0,22,,,36,0,0,0,36,,,45,0,0,0,45,,,13,0,0,0,13,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,297,2,0,2,301,,,CA,179,NY,43,DC,14,4
00131373,University of California-Davis,2015,,125,0,2,4,131,9,1,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,2,11,5,185,9,0,0,0,9,,,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,10,19,1,0,0,0,1,,,22,0,1,2,25,,,13,0,1,0,14,,,10,0,0,0,10,,,8,0,0,0,8,,,3,0,0,0,3,,,3,0,0,0,3,,,22,0,0,0,22,,,5,0,0,0,5,,,14,0,0,2,16,,,23,1,1,2,27,,,13,0,0,0,13,,,1,0,0,0,1,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,1,0,0,10,11,,,0,0,0,0,0,143,1,3,16,163,,,CA,148,DC,3,NY,3,2
00131373,University of California-Davis,2016,,87,0,0,0,87,13,0,0,1,14,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,,0,6,7,2,138,11,0,0,0,11,,,3,0,0,5,8,0,0,0,0,0,0,0,0,0,0,14,0,0,5,19,0,0,0,0,0,,,18,0,0,0,18,,,5,0,0,0,5,,,3,0,0,0,3,,,6,0,0,0,6,,,2,0,0,0,2,,,2,0,0,0,2,,,14,0,0,0,14,,,0,0,0,0,0,,,12,1,1,1,15,,,29,0,0,0,29,,,9,0,0,0,9,,,8,0,0,0,8,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,2,0,0,5,7,,,0,0,0,0,0,114,1,1,6,122,,,CA,99,DC,3,AK,2,7
00131373,University of California-Davis,2017,,119,0,2,1,122,10,1,1,0,12,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,,1,2,6,2,167,10,0,0,0,10,,,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,12,0,0,3,15,0,0,0,0,0,,,27,0,3,0,30,,,16,0,0,0,16,,,7,0,0,0,7,,,3,0,0,0,3,,,3,0,0,0,3,,,3,0,0,0,3,,,19,0,0,0,19,,,0,0,0,1,1,,,13,0,0,1,14,,,25,1,0,0,26,,,16,0,0,0,16,,,3,0,0,0,3,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,2,0,0,3,5,,,0,0,0,0,0,142,1,3,5,151,,,CA,131,AK,3,TX,3,2
00131373,University of California-Davis,2018,,135,0,2,0,137,8,1,1,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,,2,4,6,3,177,9,0,0,0,9,,,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,10,0,0,3,13,2,0,0,0,2,,,29,0,2,0,31,,,9,0,0,0,9,,,10,0,0,0,10,,,7,0,0,0,7,,,3,0,0,0,3,,,2,0,0,0,2,,,24,0,0,0,24,,,0,0,0,0,0,,,13,1,2,0,16,,,23,0,0,0,23,,,12,0,0,0,12,,,5,0,0,0,5,,,12,0,0,0,12,,,,,,,,,,,,,0,0,0,0,0,2,0,0,3,5,,,0,0,0,0,0,153,1,4,3,161,,,CA,136,AK,4,HI,2,3
00131400,University of California-Irvine,2015,,71,0,1,0,72,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2,3,8,0,110,20,0,0,0,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,,,7,0,1,0,8,,,6,0,0,0,6,,,2,0,0,0,2,,,3,0,0,0,3,,,3,0,0,0,3,,,2,0,0,0,2,,,12,0,0,0,12,,,0,0,0,0,0,,,3,0,0,0,3,,,20,0,0,0,20,,,18,0,0,0,18,,,14,0,0,0,14,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,93,0,1,0,94,,,CA,65,DC,5,HI,5,0
00131400,University of California-Irvine,2016,,84,2,2,0,88,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2,0,7,1,118,14,0,0,0,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,,,9,0,0,0,9,,,14,0,2,0,16,,,4,0,0,0,4,,,0,0,0,0,0,,,5,0,0,0,5,,,3,0,0,0,3,,,9,0,0,0,9,,,0,0,0,0,0,,,4,0,0,0,4,,,17,2,0,0,19,,,18,0,0,0,18,,,16,0,0,0,16,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,101,2,2,0,105,,,CA,77,DC,4,NY,4,2
00131400,University of California-Irvine,2017,,72,1,1,0,74,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,7,1,96,7,0,0,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,,,9,0,1,0,10,,,3,0,0,0,3,,,1,0,0,0,1,,,3,0,0,0,3,,,1,0,0,0,1,,,5,0,0,0,5,,,27,0,0,0,27,,,0,0,0,0,0,,,3,1,0,0,4,,,10,0,0,0,10,,,10,1,0,0,11,,,8,0,0,0,8,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,83,2,1,0,86,,,CA,70,DC,2,LA,2,1
00131400,University of California-Irvine,2018,,85,1,1,0,87,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,,0,0,9,0,114,11,0,0,0,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,,,12,0,1,0,13,,,6,0,0,0,6,,,3,0,0,0,3,,,4,0,0,0,4,,,3,0,0,0,3,,,2,0,0,0,2,,,28,1,0,0,29,,,0,0,0,0,0,,,5,0,0,0,5,,,11,0,0,0,11,,,16,0,0,0,16,,,8,0,0,0,8,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,100,1,1,0,102,,,CA,85,DC,3,WA,3,1
00131500,University of California-Los Angeles,2015,,247,1,5,1,254,25,1,2,2,30,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,,0,3,9,0,335,31,0,0,0,31,,,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,1,0,0,0,1,,,29,1,2,1,33,,,23,0,2,1,26,,,10,0,0,0,10,,,7,0,0,0,7,,,11,0,0,0,11,,,24,0,0,0,24,,,100,0,0,0,100,,,0,0,0,0,0,,,28,0,3,1,32,,,23,0,0,0,23,,,25,0,1,0,26,,,16,0,0,0,16,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,5,1,0,0,6,,,0,0,0,0,0,307,2,8,3,320,,,CA,270,NY,11,DC,5,5
00131500,University of California-Los Angeles,2016,,239,0,1,2,242,18,1,1,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2,0,11,2,316,22,0,0,0,22,,,8,0,0,1,9,0,0,0,0,0,0,0,0,0,0,30,0,0,1,31,0,0,0,0,0,,,40,0,1,5,46,,,14,0,0,0,14,,,10,0,0,0,10,,,12,0,0,0,12,,,19,0,0,0,19,,,11,0,0,0,11,,,97,0,0,0,97,,,0,0,0,0,0,,,17,0,1,2,20,,,25,1,0,0,26,,,25,0,0,0,25,,,8,0,0,0,8,,,8,0,0,0,8,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,287,1,2,7,297,,,CA,255,NY,12,TX,5,2
00131500,University of California-Los Angeles,2017,,283,1,1,0,285,17,0,1,1,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,,2,0,14,3,358,24,0,0,0,24,,,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,1,0,0,0,1,,,37,0,1,1,39,,,12,0,0,0,12,,,15,0,0,0,15,,,14,0,0,0,14,,,10,0,0,0,10,,,10,0,0,0,10,,,112,0,0,0,112,,,0,0,0,0,0,,,22,1,1,0,24,,,41,0,0,0,41,,,37,0,0,0,37,,,13,0,0,0,13,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,3,,,0,0,0,0,0,332,1,2,1,336,,,CA,259,NY,19,DC,13,4
00131500,University of California-Los Angeles,2018,,257,1,1,0,259,19,3,3,1,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,2,3,8,0,320,15,0,0,0,15,,,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,1,0,0,0,1,,,39,1,3,0,43,,,14,0,0,0,14,,,6,0,0,0,6,,,6,0,0,0,6,,,18,0,0,0,18,,,15,0,0,0,15,,,108,0,0,0,108,,,0,0,0,0,0,,,17,1,2,1,21,,,21,1,0,0,22,,,29,0,0,0,29,,,14,0,0,0,14,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,4,1,0,0,5,,,0,0,0,0,0,296,4,5,1,306,,,CA,246,NY,18,DC,6,5
